pdf_procedure_id,primary_procedure_id,default_modifiers,mapping_confidence,needs_review
tosp_sl712e,pap_eye_medial_canthal_reconstruction,"[""bilateral""]",high,false
tosp_sl713e,pap_eye_medial_canthal_reconstruction,"[""unilateral""]",high,false
tosp_sl714e,pap_eye_needling_of_blebs,[],low,true
tosp_sl715e,pap_eye_socket_complex_anophthalmic_socket_reconstruction,[],high,false
tosp_sl716e,pap_eyelid_ptosis_conjunctival_mullerectomy,"[""bilateral""]",high,false
tosp_sl717e,pap_eyelid_ptosis_conjunctival_mullerectomy,"[""unilateral""]",high,false
tosp_sl718e,pap_eyelids_upper_blepharoplasty,"[""bilateral""]",high,false
tosp_sl719e,pap_eyeball_enucleation,[],low,true
tosp_sl720e,pap_eyelid_lowering,"[""bilateral""]",high,false
tosp_sl721e,pap_eyelid_lowering,"[""unilateral""]",high,false
tosp_sl722e,pap_eyelids_botox_injections_for_blepharospasm_hemifacial_spasm,[],high,false
tosp_sl723e,pap_eyelids_chalazion_or_stye_excision_under_general_anaesthesia,[],high,false
tosp_sl725e,pap_eyelids_major_reconstruction_involving_anterior_and_posterior_lamella_and_more_t,[],high,false
tosp_sl726e,pap_eye_squint_operation,[],high,false
tosp_sl800a,pap_anterior_chamber_paracentesis_irrigation_or_reformation,[],high,false
tosp_sl800c,pap_conjunctiva_limbic_tumor_removal,[],high,false
tosp_sl800e,pap_eye_exophthalmos_due_to_thyrotoxicosis_retractor_recessions,"[""bilateral""]",high,false
tosp_sl800i,pap_iris_tumor_excision,[],high,false
tosp_sl800l,pap_lacrimal_canaliculus_repair_immediate_repair,[],high,false
tosp_sl800o,pap_orbit_contracture_reconstruction_including_mucous_membrane_grafting_and_stent_mo,[],high,false
tosp_sl800r,pap_retina_detachment_removal_of_encircling_silicone_band,[],high,false
tosp_sl800v,pap_vitreous_simple_vitrectomy,[],high,false
tosp_sl800z,pap_organ_procurement_costs_cornea16,[],high,false
tosp_sl801c,pap_conjunctiva_naevus_removal,[],high,false
tosp_sl801e,pap_eye_exophthalmos_due_to_thyrotoxicosis_retractor_recessions,"[""unilateral""]",high,false
tosp_sl801i,pap_iris_iridectomy_iridotomy,[],high,false
tosp_sl801l,pap_lacrimal_gland_excision,[],high,false
tosp_sl801o,pap_orbit_tumor_exenteration_flap_reconstruction,[],high,false
tosp_sl801r,pap_retina_detachment_resection_buckling_operation_revision_operation,[],low,true
tosp_sl801v,pap_vitreous_posterior_vitrectomy_pars_plana_sclerotomy_lensectomy_extraction,[],low,true
tosp_sl802a,pap_anterior_chamber_vitreous_removal,[],high,false
tosp_sl802c,pap_conjunctiva_pinguecula_removal,[],high,false
tosp_sl802l,pap_lacrimal_gland_snip_operation,[],high,false
tosp_sl802o,pap_orbit_tumours_exenteration_removal_via_craniotomy,[],high,false
tosp_sl802r,pap_retina_detachment_operation,[],high,false
tosp_sl802v,pap_vitreous_vitrectomy,[],high,false
tosp_sl803c,pap_conjunctiva_pterygium_removal,[],low,true
tosp_sl803e,pap_eye_glaucoma_filtering_and_allied_operations,[],high,false
tosp_sl803l,pap_lacrimal_gland_obstruction_probing_one_both_ducts,[],high,false
tosp_sl803o,pap_orbit_anterior_orbitotomy,[],high,false
tosp_sl803r,pap_retina_tears_diathermy_cryotherapy,"[""unilateral""]",high,false
tosp_sl804c,pap_cornea_band_keratopathy_removal,[],low,true
tosp_sl804e,pap_eye_glaucoma_goniotomy_trabeculotomy,"[""unilateral""]",high,false
tosp_sl804l,pap_lacrimal_gland_duct_dacrocystorhinostomy_or_conjunctival_dcr_lester_jones,"[""endoscopic""]",med,false
tosp_sl804o,pap_orbit_decompression,"[""bilateral""]",high,false
tosp_sl804r,pap_retina_tears_cryotherapy_or_photocoagulation,"[""bilateral""]",high,false
tosp_sl805c,pap_cornea_dendritic_ulcer_epithelial_debridement,[],high,false
tosp_sl805e,pap_eye_glaucoma_selective_laser_trabeculoplasty,"[""unilateral""]",high,false
tosp_sl805o,pap_orbit_decompression,"[""unilateral""]",high,false
tosp_sl805r,pap_retina_tears_photocoagulation,"[""unilateral""]",high,false
tosp_sl806c,pap_cornea_keratoplasty_complex,[],high,false
tosp_sl806e,pap_eye_intraocular_foreign_body_removal_from_anterior_segment,[],high,false
tosp_sl806l,pap_lens_cataract_removal_and_needlings_tube,[],high,false
tosp_sl806o,pap_orbit_tumour_exenteration,[],low,true
tosp_sl806r,pap_retinal_detachment_removal_of_partially_extruded_plomb,[],high,false
tosp_sl807c,pap_cornea_laceration_conjunctival_graft_over_cornea,[],high,false
tosp_sl807e,pap_eye_intraocular_foreign_body_removal_from_posterior_segment,[],high,false
tosp_sl807l,pap_lens_cataract_extraction,"[""bilateral""]",low,true
tosp_sl807o,pap_orbit_lateral_orbitotomy,[],high,false
tosp_sl808c,pap_cornea_laceration_conjunctival_peritomy_repair_by_conjunctival_flap,[],high,false
tosp_sl808e,pap_eye_perforating_wound_repair,[],high,false
tosp_sl808l,pap_lens_cataract_extraction,"[""left"", ""unilateral""]",low,true
tosp_sl808o,pap_orbit_reconstruction_including_orbital_shift_and_soft_tissue,[],high,false
tosp_sl809c,pap_cornea_myopia_phototherapeutic_keratectomy_laser_in_situ_keratomileusis,[],high,false
tosp_sl809e,pap_eye_perforating_wound_repair,[],low,true
tosp_sl809l,pap_lens_cataract_extraction,"[""right"", ""unilateral""]",low,true
tosp_sl809o,pap_orbit_reconstruction_of_floor_roof,[],low,true
tosp_sl810c,pap_cornea_transplantation,[],high,false
tosp_sl810e,pap_eye_squint_complex_strabismus_surgery_vessel_sparing_sx_paralytic_and_restrictiv,[],low,true
tosp_sl810l,pap_lens_cataract_extraction,[],low,true
tosp_sl810o,pap_orbit_reconstruction_of_floor_roof,[],low,true
tosp_sl811c,pap_cornea_transplantation,[],low,true
tosp_sl811e,pap_eye_squint_operation,[],high,false
tosp_sl811l,pap_lens_cataract_extraction,[],low,true
tosp_sl812e,pap_eye_squint_operation,[],high,false
tosp_sl812l,pap_lens_extraction,[],high,false
tosp_sl813e,pap_eye_squint_operation,[],high,false
tosp_sl813l,pap_lens_removal_of_intra_ocular_artificial_lens,[],high,false
tosp_sl814e,pap_orbital_enucleation,[],low,true
tosp_sl814l,pap_lens_secondary_intra_ocular_lens_implantation_without_vitrectomy15,[],low,true
tosp_sl815e,pap_eye_enucleation_without_implant,[],low,true
tosp_sl815l,pap_lens_yag_laser_capsulotomy,[],high,false
tosp_sl816e,pap_eye_evisceration,[],high,false
tosp_sl818e,pap_eye_resuturing_of_wound_following_intraocular_procedures,[],high,false
tosp_sl819b,pap_corneal_limbal_oral_conjunctiva,"[""biopsy""]",med,false
tosp_sl819e,pap_eye_retrobular_injection,[],high,false
tosp_sl820e,pap_eyelids_chalazion_cyst_stye_excision,[],high,false
tosp_sl821e,pap_eyelids_ectropion_retropunctal_cautery,[],high,false
tosp_sl823e,pap_eyelid_involutional_entropion_ectropion_correction,"[""unilateral""]",high,false
tosp_sl824e,pap_eyelids_involutional_ectropion_entropion_correction,"[""bilateral""]",high,false
tosp_sl826e,pap_eyelids_entropion_everting_sutures,[],high,false
tosp_sl827e,pap_eyelids_exposure_tarsorrhaphy,[],high,false
tosp_sl828e,pap_eyelids_exposure_tarsorrhaphy,[],high,false
tosp_sl829e,pap_eyelids_full_thickness_laceration_repair,[],high,false
tosp_sl830e,pap_eyelids_hemangioma_intra_lesion_injections,[],high,false
tosp_sl831e,pap_eyelids_ptosis_correction_fasanella,"[""bilateral""]",high,false
tosp_sl832e,pap_eyelids_ptosis_correction_fasanella,"[""unilateral""]",high,false
tosp_sl833e,pap_eyelids_ptosis_correction_levator_palpebrae_superioris_resection,"[""bilateral""]",high,false
tosp_sl834e,pap_eyelids_ptosis_correction_levator_palpebrae_superioris_resection,"[""unilateral""]",high,false
tosp_sl835e,pap_eyelids_ptosis_correction,"[""bilateral""]",low,true
tosp_sl836e,pap_eyelids_ptosis_correction,"[""unilateral""]",low,true
tosp_sl839e,pap_eyelids_simple_laceration_repair,[],high,false
tosp_sl840e,pap_eyelids_stye_incision,[],high,false
tosp_sl841e,pap_eyelids_trichiasis_cryotherapy,[],high,false
tosp_sl842e,pap_eyelids_trichiasis_electrolysis_epilation,[],high,false
tosp_sl843e,pap_eyelids_tumor_excision_and_repair,[],low,true
tosp_sl844e,pap_eyelids_tumor_excision_and_repair,[],low,true
tosp_sl845e,pap_eyelids_tumor_incisional,"[""biopsy""]",med,false
tosp_sl846e,pap_eyelids_tumor_shaving_excision,[],high,false
tosp_sl848e,pap_eyelids_upper_blepharoplasty,"[""unilateral""]",high,false
tosp_sl849e,pap_eyelids_canthoplasty,[],high,false
tosp_sl850e,pap_eyelids_composite_graft,[],high,false
tosp_sl851e,pap_eyelids_full_thickness_wedge_resection,[],low,true
tosp_sl852e,pap_eyelids_multiple_plastic_lid_procedures,[],high,false
tosp_sl853e,pap_eyelids_reconstruction_using_full_thickness_flap,[],high,false
tosp_sl854e,pap_eyelids_whole_thickness_reconstruction,[],high,false
tosp_sl855e,pap_eye_glaucoma_filtering_and_allied_operations_and_cataract_surgery,[],low,true
tosp_sl856e,pap_episcleral_plaque_brachytherapy,[],high,false
tosp_sm700a,pap_adenoids_removal,[],high,false
tosp_sm700e,pap_ear_auditory_meatus_tumor_transmastoid_removal,[],low,true
tosp_sm700i,pap_ear_inferior_turbinate_reduction,[],high,false
tosp_sm700m,pap_maxilla_sinuses_sinoscopy,[],high,false
tosp_sm700n,pap_nose_nasoendoscopy_nasopharyngolaryngoscopy_17,[],high,false
tosp_sm700p,pap_pharynx_adhesions_division,[],high,false
tosp_sm700s,pap_skull_face_malignant_tumour_trauma_craniofacial_resection,[],high,false
tosp_sm700t,pap_throat_hyoid_suspension_reconstruction,[],high,false
tosp_sm701e,pap_ear_cochlear_implant,[],high,false
tosp_sm701l,pap_larynx_transcutaneous_injection_of_larynx,[],high,false
tosp_sm701m,pap_mouth_cautery_of_soft_palate_tongue_base,[],high,false
tosp_sm701n,pap_nose_choanal_atresia_plastic_repair,[],high,false
tosp_sm701p,pap_pharynx_cysts_vallecular_removal,[],high,false
tosp_sm701t,pap_throat_uvulopalatopharyngoplasty,[],low,true
tosp_sm702e,pap_ear_excision,"[""biopsy""]",med,false
tosp_sm702l,pap_larynx_and_esophagus_tumor_esophagectomy_laryngopharyngectomy,[],low,true
tosp_sm702m,pap_mouth_various_pathologic_lesions_of_oral_mucosa_laser_application,[],high,false
tosp_sm702n,pap_nose_choanal_atresia_repair_by_puncture_and_dilatation,[],high,false
tosp_sm702p,pap_pharynx_pouch_removal,[],high,false
tosp_sm702s,pap_sinal_nasal_hemostasis,"[""endoscopic""]",med,false
tosp_sm702t,pap_thyroglossal_cyst_sistrunk_operation,[],low,true
tosp_sm703e,pap_ear_aural_toilet_by_microscopy_eg_impacted_ear_wax_foreign_body_discharge,[],high,false
tosp_sm703l,pap_larynx_and_pharynx_laser_application,[],high,false
tosp_sm703m,pap_mouth_pharyngotomy,[],low,true
tosp_sm703n,pap_nose_foreign_body_removal,[],high,false
tosp_sm703p,pap_pharynx_tumor_partial_pharyngectomy_and_radical_neck_dissection,[],low,true
tosp_sm703s,pap_sinuses_nasal_infection_functional_sinuscopic_ethmoidectomy,"[""bilateral""]",high,false
tosp_sm703t,pap_tonsils_abscess_drainage,[],high,false
tosp_sm704e,pap_ear_excision_pseudocyst_pinna,[],high,false
tosp_sm704l,pap_larynx_and_trachea_major_microsurgery_without_reconstruction,[],low,true
tosp_sm704m,pap_mouth_uvulotomy,[],high,false
tosp_sm704n,pap_nose_hematoma_abscess_evacuation_incision_drainage,[],high,false
tosp_sm704p,pap_pharynx_flap_pharyngoplasty,[],high,false
tosp_sm704t,pap_tonsils_hemorrhage_hemostasis,[],high,false
tosp_sm705l,pap_larynx_and_trachea_major_plastic_operation,[],high,false
tosp_sm705n,pap_nose_hemorrhage_hemostasis_cryotherapy,[],high,false
tosp_sm705p,pap_pharynx_partial_pharyngectomy,[],low,true
tosp_sm705s,pap_sinuses_ethmoidal_external_operation,[],high,false
tosp_sm705t,pap_tonsils_removal,[],low,true
tosp_sm706e,pap_ear_preauricular_sinus_excision,"[""bilateral""]",high,false
tosp_sm706l,pap_larynx_fractures_operation,[],high,false
tosp_sm706n,pap_nose_laceration_full_thickness_repair_3cm,[],high,false
tosp_sm706p,pap_pharynx_pharyngotomy,[],low,true
tosp_sm706s,pap_sinuses_nasal_foreign_body_other_lesions_intranasal_operation_removal_of_foreign,[],high,false
tosp_sm706t,pap_tongue_suspension,[],high,false
tosp_sm707e,pap_ear_tympanic_membrane_myringotomy_without_tube,"[""bilateral""]",low,true
tosp_sm707l,pap_larynx_larynogofissure_external_operation,[],high,false
tosp_sm707n,pap_nose_polypi_nasoendoscopy_more_than_2,"[""biopsy""]",low,true
tosp_sm707p,pap_pharynx_tongue_base_for_osa_excision_of_lingual_tonsils,[],high,false
tosp_sm707s,pap_sinuses_nasal_hematoma_abscess_antral_drainage,[],high,false
tosp_sm707t,pap_throat_palatoplasty_using_laser_or_other_modalities,[],low,true
tosp_sm708e,pap_ear_tympanic_membrane_myringotomy,"[""bilateral""]",low,true
tosp_sm708l,pap_larynx_tumor_laryngectomy,[],high,false
tosp_sm708n,pap_nose_polypi_nasoendoscopy_1_to_2,"[""biopsy""]",low,true
tosp_sm708s,pap_sinuses_nasal_infection_functional_sinuscopic_drainage_of_ethmoidal_maxillary_si,[],high,false
tosp_sm709e,pap_ear_tympanic_membrane_perforation_cauterisation_diathermy,[],high,false
tosp_sm709l,pap_larynx_laryngectomy,"[""bilateral""]",low,true
tosp_sm709n,pap_nose_post_nasal_space_laser_application,[],high,false
tosp_sm709s,pap_sinuses_nasal_infection_functional_sinuscopic_ethmoidectomy,"[""unilateral""]",high,false
tosp_sm710e,pap_ear_tympanic_membrane_perforation_round_window_repair,[],high,false
tosp_sm710l,pap_larynx_laryngectomy,"[""unilateral""]",low,true
tosp_sm710n,pap_nose_rhinophyma_excision,[],high,false
tosp_sm710s,pap_sinuses_nasal_oro_antral_fistula_closure,[],high,false
tosp_sm711e,pap_ear_implantation_of_bone_anchored_hearing_aid,[],high,false
tosp_sm711l,pap_laryngoscopy,[],low,true
tosp_sm711n,pap_nose_rhinophyma_total_construction,[],high,false
tosp_sm711s,pap_sinuses_nasal_of_antrum_proof_puncture,[],low,true
tosp_sm712e,pap_ear_middle_ear_implant_surgery,[],high,false
tosp_sm712l,pap_larynx_tumor_partial_laryngectomy,[],high,false
tosp_sm712n,pap_nose_simple_fracture_manipulation,[],high,false
tosp_sm712s,pap_sinuses_nasal_antrostomy,[],high,false
tosp_sm713l,pap_larynx_tumor_partial_laryngectomy,[],low,true
tosp_sm713n,pap_nose_direct_examination,"[""biopsy""]",low,true
tosp_sm713s,pap_sinuses_nasal_fronto_ethmoidectomy,[],low,true
tosp_sm714l,pap_larynx_various_disorders_laryngeal_framework_surgery_thyroplasty_types_i_iv_incl,"[""open""]",med,false
tosp_sm714n,pap_nose_turbinectomy_turbinoplasty_submucous_resection,[],low,true
tosp_sm714s,pap_sinuses_nasal_fronto_nasal_ethmoidectomy,[],low,true
tosp_sm715n,pap_nose_cauterisation_diathermy,[],high,false
tosp_sm715s,pap_sinuses_nasal_intranasal_operation,[],high,false
tosp_sm716l,pap_larynx_direct_laryngoscope_examination,"[""biopsy""]",med,false
tosp_sm716n,pap_nose_composite_graft,[],high,false
tosp_sm716s,pap_sinuses_sphenoidal_intranasal_operation,[],high,false
tosp_sm717l,pap_larynx_hemi_partial_laryngectomy,[],high,false
tosp_sm717n,pap_nose_examination,[],high,false
tosp_sm717s,pap_sinuses_frontal_catheterisation,[],high,false
tosp_sm718l,pap_larynx_hemi_partial_laryngectomy,[],low,true
tosp_sm718n,pap_nose_rhinoplasty,[],high,false
tosp_sm718s,pap_sinuses_frontal_radical_obliteration,[],high,false
tosp_sm719n,pap_nose_rhinoplasty_nose_rhinoplasty_correction_of_lateral_alar,[],high,false
tosp_sm719s,pap_sinuses_frontal_trephine,[],high,false
tosp_sm720n,pap_cartilage_and_or_septal_strut_reconstruction_of_nasal_valve_and_or_extranasal_ca,[],high,false
tosp_sm720s,pap_sinuses_nasal_lavage_through_an_oro_antral_perforation,[],high,false
tosp_sm721n,pap_nose_rhinoplasty,[],high,false
tosp_sm721s,pap_skull_base_resection_of_skull_base_soft_tissue_tumours,[],low,true
tosp_sm722n,pap_nose_rhinoplasty,[],high,false
tosp_sm722s,pap_skull_base_resection_of_skull_base_soft_tissue_tumours,[],low,true
tosp_sm723n,pap_nose_rhinoplasty_including_correction_of_all_bony_and_cartilaginous_elements,[],high,false
tosp_sm723s,pap_skull_base_resection_of_skull_base_soft_tissue_tumours_including_clivus_parasell,[],low,true
tosp_sm724n,pap_nose_septoplasty_submucous_resection,[],high,false
tosp_sm724s,pap_sinuses_nasal_post_sinus_surgery_toilet_debridement19,"[""endoscopic""]",med,false
tosp_sm725n,pap_nose_drug_induced_sleep_endoscopy,[],high,false
tosp_sm726n,pap_nose_nasoendoscopy_nasopharyngolaryngoscopy_18,[],high,false
tosp_sm800e,pap_ear_abscess_inflammation_operation,[],high,false
tosp_sm800l,pap_labyrinth_destruction_labyrinthotomy,[],high,false
tosp_sm800m,pap_mastoid_mastoidectomy,[],high,false
tosp_sm800n,pap_neck_abscess_transcervical_drainage,[],high,false
tosp_sm801e,pap_ear_round_window_perforation_repair,[],high,false
tosp_sm801m,pap_mastoid_mastoidectomy_ossicular_chain_reconstruction,[],low,true
tosp_sm802e,pap_ear_exploration_and_tympanotomy,[],high,false
tosp_sm802m,pap_mastoid_mastoidectomy,[],high,false
tosp_sm803e,pap_ear_stapedectomy,[],high,false
tosp_sm803m,pap_mastoid_mastoidectomy,[],low,true
tosp_sm804e,pap_ear_cauliflower_ear_correction,[],high,false
tosp_sm804m,pap_mastoid_revision_mastoidectomy,[],high,false
tosp_sm805e,pap_ear_congenital_atresia_reconstruction_of_external_auditory_canal_and_middle_ear,[],high,false
tosp_sm806e,pap_ear_deformity_composite_graft,[],high,false
tosp_sm807e,pap_ear_deformity_correction,"[""bilateral""]",high,false
tosp_sm808e,pap_ear_deformity_correction,"[""unilateral""]",high,false
tosp_sm809e,pap_ear_deformity_lobule_reconstruction,"[""bilateral""]",high,false
tosp_sm810e,pap_ear_deformity_lobule_reconstruction,"[""unilateral""]",high,false
tosp_sm811e,pap_ear_exostosis_obturans_excision,"[""biopsy""]",med,false
tosp_sm812e,pap_ear_foreign_body_removal,[],high,false
tosp_sm813e,pap_ear_foreign_body_complex_removal_excision,[],high,false
tosp_sm814e,pap_ear_hematoma_seroma_evacuation_incision_drainage,[],high,false
tosp_sm815e,pap_ear_keratosis_obturans_moderate_severe_excision_under_la_ga,"[""biopsy""]",med,false
tosp_sm816e,pap_ear_laceration_repair_3cm,[],high,false
tosp_sm817e,pap_ear_laceration_wound_debridement,[],high,false
tosp_sm818e,pap_ear_microtia_creation_of_post_auricular_sulcus,[],low,true
tosp_sm819e,pap_ear_microtia_insertion_of_cartilage_silastic_framework,[],high,false
tosp_sm820e,pap_ear_microtia_repositioning_of_lobule,[],high,false
tosp_sm821e,pap_ear_partial_amputation_reconstruction,[],high,false
tosp_sm822e,pap_ear_polyp_removal,[],high,false
tosp_sm823e,pap_ear_pre_auricular_sinus_excision,"[""unilateral""]",high,false
tosp_sm824e,pap_ear_sebaceous_cyst_excision,[],high,false
tosp_sm825e,pap_ear_total_amputation_microvascular_reconstruction,[],high,false
tosp_sm826e,pap_ear_total_amputation_staged_reconstruction,[],high,false
tosp_sm827e,pap_ear_meatoplasty_canalplasty,[],low,true
tosp_sm829e,pap_ear_myringoplasty,[],high,false
tosp_sm830e,pap_ear_myringoplasty,[],high,false
